Deze csv werd beperkt tot 2000 resultaten.
Meer gegevens kunnen gevonden worden door de parameter 'pagina' toe te voegen aan de zoekstring.
 Eerste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=1
 Laatste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=76
 Volgende pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=2
id,type,naam,locatie,provincie,gemeente,deelgemeente,nummers,stijl,typologie,context,materiaal,plantensoort,datering,gga_motivatie,personen,gebeurtenissen,themas,geldig vanaf,geldig tot,geldigheid opmerkingen,besluiten,dataverantwoordelijke,toelatingsplichtige handelingen
8338,Beschermd monument,Parochiekerk Onze-Lieve-Vrouw Hemelvaart met kerkhofmuur,Hofstade-Dorp (Aalst),Oost-Vlaanderen,Aalst,Hofstade,"4.01/41002/114.1, DO000355, OO000433","gotiek, neogotiek","hekpijlers, omheiningsmuren, parochiekerken",,,,"14de eeuw, 15de eeuw, 16de eeuw, 18de eeuw, 19de eeuw, derde kwart 19de eeuw, tweede kwart 18de eeuw, vierde kwart 19de eeuw",,Van Assche Auguste (Ontwerper),Project beschermingsdatabank 2013-2016,,1974-04-12,,,726,Agentschap Onroerend Erfgoed,nee
68225,Vastgesteld bouwkundig erfgoed,Parochiekerk Onze-Lieve-Vrouw-Hemelvaart,Hofstade-Dorp (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,"gotiek, neogotiek","hekpijlers, omheiningsmuren, parochiekerken",,,,"14de eeuw, 15de eeuw, 16de eeuw, 18de eeuw, 19de eeuw, derde kwart 19de eeuw, tweede kwart 18de eeuw, vierde kwart 19de eeuw",,Van Assche Auguste (Ontwerper),"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127891,Vastgesteld bouwkundig erfgoed,Parochiekerk Onze-Lieve-Vrouw Hemelvaart met kerkhof,Hofstade-Dorp 10 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,"art deco, classicisme, eclecticisme, gotiek, neoclassicisme, neogotiek","funeraire constructies, grafkruisen, hekpijlers, kerkhoven, omheiningsmuren, parochiekerken",,,,"14de eeuw, 15de eeuw, 16de eeuw, 18de eeuw, 19de eeuw, derde kwart 19de eeuw, interbellum, tweede kwart 18de eeuw, vierde kwart 19de eeuw",,Van Assche Auguste (Ontwerper),Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
73780,Vastgesteld bouwkundig erfgoed,Dorpswoning,Hofstade-Dorp 7 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,dorpswoningen,,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127892,Vastgesteld bouwkundig erfgoed,Dorpswoning,Hofstade-Dorp 7 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,dorpswoningen,,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
53540,Vastgesteld bouwkundig erfgoed,Kapel te Wachene,Hoogstraat (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,betreedbare kapellen (klein erfgoed),,,,vierde kwart 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127899,Vastgesteld bouwkundig erfgoed,Kapel te Wachene,Hoogstraat (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,betreedbare kapellen (klein erfgoed),,,,vierde kwart 18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
127893,Vastgesteld bouwkundig erfgoed,Arbeiderswoningen,Hoogstraat 84-106 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,arbeiderswoningen,,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
91812,Vastgesteld bouwkundig erfgoed,Brouwerij Callebaut,Hoogstraat 110 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,"brouwerijen, hekken, hekpijlers, herenhuizen, tuin- en parkbeplantingen, veranda's",,,,"19de eeuw, 20ste eeuw, derde kwart 17de eeuw, vierde kwart 18de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127894,Vastgesteld bouwkundig erfgoed,Brouwerij Callebaut,Hoogstraat 110 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,"brouwerijen, hekken, hekpijlers, herenhuizen, tuin- en parkbeplantingen, veranda's",,,,"19de eeuw, 20ste eeuw, derde kwart 17de eeuw, vierde kwart 18de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
96859,Vastgesteld bouwkundig erfgoed,Burgerhuis,Hoogstraat 41 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,burgerhuizen,,,,tweede helft 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127895,Vastgesteld bouwkundig erfgoed,Burgerhuis,Hoogstraat 41 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,burgerhuizen,,,,tweede helft 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
86313,Vastgesteld bouwkundig erfgoed,Burgerhuis,Hoogstraat 43 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,burgerhuizen,,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127896,Vastgesteld bouwkundig erfgoed,Burgerhuis,Hoogstraat 43 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,burgerhuizen,,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
94682,Vastgesteld bouwkundig erfgoed,Klooster Sint-Vincentius à Paolo,Hoogstraat 44 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,kloosters,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127897,Vastgesteld bouwkundig erfgoed,Klooster Sint-Vincentius à Paolo,Hoogstraat 44 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,kloosters,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
81966,Vastgesteld bouwkundig erfgoed,Pastorie,Hoogstraat 48 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,"boerenwoningen, hoeven, pastorieën",,,,"19de eeuw, vierde kwart 18de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127898,Vastgesteld bouwkundig erfgoed,"Hoeve, later pastorie met tuin",Hoogstraat 48 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,"boerenwoningen, hoeven, pastorietuinen, pastorieën",,,,"19de eeuw, vierde kwart 18de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
53509,Vastgesteld bouwkundig erfgoed,Arbeidershuizen,Hoogstraat 84-106 (Aalst),Oost-Vlaanderen,Aalst,Hofstade,,,arbeiderswoningen,,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127900,Vastgesteld bouwkundig erfgoed,Burgerhuis,"Hopmarkt 28-29, 30 (Aalst)",Oost-Vlaanderen,Aalst,Aalst,,,burgerhuizen,,,,19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
50066,Vastgesteld bouwkundig erfgoed,Burgerhuis,"Hopmarkt 28-29, 30 (Aalst)",Oost-Vlaanderen,Aalst,Aalst,,,burgerhuizen,,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
82826,Vastgesteld bouwkundig erfgoed,Herenhuis,Hopmarkt 31 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,eclecticisme,herenhuizen,,,,derde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127901,Vastgesteld bouwkundig erfgoed,Herenhuis,Hopmarkt 31 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,eclecticisme,herenhuizen,,,,"derde kwart 19de eeuw, tweede kwart 19de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
127902,Vastgesteld bouwkundig erfgoed,Beluikje Ingang Bonner,Ingang Bonner 1-8 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,beluiken,,,,"vierde kwart 19de eeuw, voor WO I",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
74807,Vastgesteld bouwkundig erfgoed,Beluikje Ingang Bonner,Ingang Bonner 1-8 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,beluiken,,,,"vierde kwart 19de eeuw, voor WO I",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127903,Vastgesteld bouwkundig erfgoed,Beluik,Ingang Levionois 1-4 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,beluiken,,,,19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
63237,Vastgesteld bouwkundig erfgoed,Beluik,Ingang Levionois 1-6 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,beluiken,,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
68907,Vastgesteld bouwkundig erfgoed,Sint-Antoniuskapel,Jan Frans Vonckstraat (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,,betreedbare kapellen (klein erfgoed),,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
8207,Beschermd monument,Kapel Onze-Lieve-Vrouw Termuren met omgevend perk,Kapellekensbaan (Aalst),Oost-Vlaanderen,Aalst,Erembodegem,"4.001/41002/108.1, 4.01/41002/338.1",traditioneel,"kapelbomen, kapellen (gebouwen en structuren), kruisen",,,Tilia,"derde kwart 18de eeuw, interbellum",,,Project beschermingsdatabank 2013-2016,,2014-11-07,,,5547,Agentschap Onroerend Erfgoed,nee
85850,Vastgesteld bouwkundig erfgoed,Kapel Onze-Lieve-Vrouw-Termuren,Kapellekensbaan (Aalst),Oost-Vlaanderen,Aalst,Erembodegem,,traditioneel,"kapelbomen, kapellen (gebouwen en structuren), kruisen",,,,"derde kwart 18de eeuw, interbellum",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127904,Vastgesteld bouwkundig erfgoed,Kapel Onze-Lieve-Vrouw Termuren met omgevend perk,Kapellekensbaan (Aalst),Oost-Vlaanderen,Aalst,Erembodegem,,traditioneel,"kapelbomen, kapellen (gebouwen en structuren), kruisen, leibomen",,,Tilia,"derde kwart 18de eeuw, interbellum, tweede helft 20ste eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
96708,Vastgesteld bouwkundig erfgoed,Maalderij Moens,Kapelleommegang 19 (Aalst),Oost-Vlaanderen,Aalst,Herdersem,,,maalderijen,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127905,Vastgesteld bouwkundig erfgoed,Maalderij Moens,Kapelleommegang 19 (Aalst),Oost-Vlaanderen,Aalst,Herdersem,,,maalderijen,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
93875,Vastgesteld bouwkundig erfgoed,Semigesloten hoeve,Kapittelstraat 11 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,"boerenwoningen, hoeven, schuren, stallen",,,,"19de eeuw, 20ste eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127906,Vastgesteld bouwkundig erfgoed,Semigesloten hoeve,Kapittelstraat 11 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,"boerenwoningen, hoeven, schuren, stallen",,,,19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
88332,Vastgesteld bouwkundig erfgoed,Boerenhuis,Karel van Croydreef 13 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,"boerenwoningen, boomgaarden, hoeven, stallen",,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
8253,Beschermd monument,Waterkasteel,Karel van Croydreef 15 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,"4.01/41002/105.1, DO000169, OO000425",renaissance,"toegangsbruggen, waterkastelen",,,,"derde kwart 17de eeuw, eerste helft 16de eeuw, vierde kwart 19de eeuw, voor WO I",,,Project beschermingsdatabank 2013-2016,,1944-05-04,,,128,Agentschap Onroerend Erfgoed,nee
81719,Vastgesteld bouwkundig erfgoed,Boerenhuisje,Karel van Croydreef 3 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,boerenwoningen,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
8198,Beschermd cultuurhistorisch landschap,Opgaande beuk bij woning Eeman,Kattestraat (Aalst),Oost-Vlaanderen,Aalst,Aalst,"4.03/41002/102.1, DO000388, OO000132",,opgaande bomen,,,Fagus sylvatica,,,,Project beschermingsdatabank 2013-2016,,1975-05-07,,,837,Agentschap Onroerend Erfgoed,nee
82586,Vastgesteld bouwkundig erfgoed,Handelshuis,Kattestraat 14 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,winkels,,,,20ste eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127907,Vastgesteld bouwkundig erfgoed,Handelshuis De Noordzee,Kattestraat 14 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,winkels,,,,20ste eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
61360,Vastgesteld bouwkundig erfgoed,Stadswoning van 1618,Kattestraat 15 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,traditioneel,stadswoningen,,,,eerste kwart 17de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127908,Vastgesteld bouwkundig erfgoed,Stadswoning van 1618,Kattestraat 15 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,traditioneel,stadswoningen,,,,eerste kwart 17de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
48944,Vastgesteld bouwkundig erfgoed,Huis met steenen ghevele,Kattestraat 31-33 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,burgerhuizen,,,,"derde kwart 16de eeuw, tweede helft 18de eeuw, vierde kwart 19de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
75449,Vastgesteld bouwkundig erfgoed,Stadswoning,Kattestraat 38 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,stadswoningen,,,,tweede helft 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127909,Vastgesteld bouwkundig erfgoed,Stadswoning,Kattestraat 38 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,stadswoningen,,,,tweede helft 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
69479,Vastgesteld bouwkundig erfgoed,Burgerhuis met lijstgevel,Kattestraat 56-58 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,neoclassicisme,burgerhuizen,,,,eerste helft 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
